source,interaction_id,session_id,top_timestamp,total_latency,event_type,step_ms,start_time,end_time,foundation_model,input_tokens,output_tokens,collaborator_name,action_group,api_path,guardrail_action
license_management,2c0faab6db8de19a4d13f7e9dcd98dc7,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:15:58.473000+00:00,16.829,guardrail_post,699,2026-02-17T05:16:13.383556Z,2026-02-17T05:16:14.082647Z,,,,,,,NONE
license_management,2c0faab6db8de19a4d13f7e9dcd98dc7,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:15:58.473000+00:00,16.829,routing_collaborator_roundtrip,13540,2026-02-17T05:16:00.669303Z,2026-02-17T05:16:14.209484Z,,,,license-assist-collaborator,,,
license_management,2c0faab6db8de19a4d13f7e9dcd98dc7,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:15:58.473000+00:00,16.829,guardrail_post,781,2026-02-17T05:16:14.390810Z,2026-02-17T05:16:15.171162Z,,,,,,,NONE
license_management,8ad986dc707c8a546f2f89e530636adf,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:15:31.199000+00:00,9.267,guardrail_pre,756,2026-02-17T05:15:31.535987Z,2026-02-17T05:15:32.291589Z,,,,,,,NONE
license_management,8ad986dc707c8a546f2f89e530636adf,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:15:31.199000+00:00,9.267,routing_classifier,1258,2026-02-17T05:15:32.294201Z,2026-02-17T05:15:33.552729Z,,3407.0,20.0,,,,
license_management,8ad986dc707c8a546f2f89e530636adf,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:15:31.199000+00:00,9.267,guardrail_pre,660,2026-02-17T05:15:34.110155Z,2026-02-17T05:15:34.770606Z,,,,,,,NONE
license_management,8ad986dc707c8a546f2f89e530636adf,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:15:31.199000+00:00,9.267,llm_orchestration,3423,2026-02-17T05:15:34.825981Z,2026-02-17T05:15:38.248974Z,,7203.0,106.0,,,,
license_management,8ad986dc707c8a546f2f89e530636adf,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:15:31.199000+00:00,9.267,guardrail_post,853,2026-02-17T05:15:38.430150Z,2026-02-17T05:15:39.283719Z,,,,,,,NONE
license_management,8ad986dc707c8a546f2f89e530636adf,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:15:31.199000+00:00,9.267,routing_collaborator_roundtrip,5830,2026-02-17T05:15:33.567137Z,2026-02-17T05:15:39.397616Z,,,,license-assist-collaborator,,,
license_management,8ad986dc707c8a546f2f89e530636adf,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:15:31.199000+00:00,9.267,guardrail_post,783,2026-02-17T05:15:39.570007Z,2026-02-17T05:15:40.353241Z,,,,,,,NONE
license_management,8fc335aa5b97039a0cf1dd32c78b6c79,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:12:41.313000+00:00,10.462,guardrail_pre,537,2026-02-17T05:12:41.590380Z,2026-02-17T05:12:42.127763Z,,,,,,,NONE
license_management,8fc335aa5b97039a0cf1dd32c78b6c79,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:12:41.313000+00:00,10.462,routing_classifier,1236,2026-02-17T05:12:42.130241Z,2026-02-17T05:12:43.366476Z,,3196.0,20.0,,,,
license_management,8fc335aa5b97039a0cf1dd32c78b6c79,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:12:41.313000+00:00,10.462,guardrail_pre,628,2026-02-17T05:12:43.925340Z,2026-02-17T05:12:44.553921Z,,,,,,,NONE
license_management,8fc335aa5b97039a0cf1dd32c78b6c79,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:12:41.313000+00:00,10.462,llm_orchestration,5225,2026-02-17T05:12:44.609968Z,2026-02-17T05:12:49.834780Z,,6906.0,169.0,,,,
license_management,8fc335aa5b97039a0cf1dd32c78b6c79,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:12:41.313000+00:00,10.462,guardrail_post,629,2026-02-17T05:12:50.006169Z,2026-02-17T05:12:50.635930Z,,,,,,,NONE
license_management,8fc335aa5b97039a0cf1dd32c78b6c79,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:12:41.313000+00:00,10.462,routing_collaborator_roundtrip,7369,2026-02-17T05:12:43.403656Z,2026-02-17T05:12:50.772448Z,,,,license-assist-collaborator,,,
license_management,8fc335aa5b97039a0cf1dd32c78b6c79,48a4b950-0bbf-11f1-a0cf-2de6f6a7e71d,2026-02-17 05:12:41.313000+00:00,10.462,guardrail_post,691,2026-02-17T05:12:50.949679Z,2026-02-17T05:12:51.640292Z,,,,,,,NONE
troubleshooting,a50f22a51fa5f094e5ee4b10c87b669a,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:24:48.770000+00:00,15.828,guardrail_pre,705,2026-02-17T04:24:49.212652Z,2026-02-17T04:24:49.917136Z,,,,,,,NONE
troubleshooting,a50f22a51fa5f094e5ee4b10c87b669a,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:24:48.770000+00:00,15.828,routing_classifier,3397,2026-02-17T04:24:49.920185Z,2026-02-17T04:24:53.317230Z,,4304.0,22.0,,,,
troubleshooting,a50f22a51fa5f094e5ee4b10c87b669a,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:24:48.770000+00:00,15.828,guardrail_pre,648,2026-02-17T04:24:54.039168Z,2026-02-17T04:24:54.687904Z,,,,,,,NONE
troubleshooting,a50f22a51fa5f094e5ee4b10c87b669a,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:24:48.770000+00:00,15.828,llm_orchestration,8086,2026-02-17T04:24:54.742854Z,2026-02-17T04:25:02.828122Z,,6377.0,272.0,,,,
troubleshooting,a50f22a51fa5f094e5ee4b10c87b669a,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:24:48.770000+00:00,15.828,guardrail_post,623,2026-02-17T04:25:02.984538Z,2026-02-17T04:25:03.607207Z,,,,,,,NONE
troubleshooting,a50f22a51fa5f094e5ee4b10c87b669a,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:24:48.770000+00:00,15.828,routing_collaborator_roundtrip,10397,2026-02-17T04:24:53.328837Z,2026-02-17T04:25:03.725310Z,,,,Case-Management2-Collaborator,,,
troubleshooting,a50f22a51fa5f094e5ee4b10c87b669a,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:24:48.770000+00:00,15.828,guardrail_post,604,2026-02-17T04:25:03.878547Z,2026-02-17T04:25:04.482525Z,,,,,,,NONE
troubleshooting,978d23d421d35d6c6076d8b64866d424,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:18:34.074000+00:00,143.552,guardrail_pre,613,2026-02-17T04:18:34.597063Z,2026-02-17T04:18:35.210493Z,,,,,,,NONE
troubleshooting,978d23d421d35d6c6076d8b64866d424,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:18:34.074000+00:00,143.552,routing_classifier,12106,2026-02-17T04:18:35.212949Z,2026-02-17T04:18:47.318611Z,,3224.0,16.0,,,,
troubleshooting,978d23d421d35d6c6076d8b64866d424,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:18:34.074000+00:00,143.552,guardrail_pre,675,2026-02-17T04:18:47.799085Z,2026-02-17T04:18:48.474324Z,,,,,,,NONE
troubleshooting,978d23d421d35d6c6076d8b64866d424,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:18:34.074000+00:00,143.552,llm_orchestration,31213,2026-02-17T04:18:48.519995Z,2026-02-17T04:19:19.732510Z,,4569.0,159.0,,,,
troubleshooting,978d23d421d35d6c6076d8b64866d424,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:18:34.074000+00:00,143.552,action_group,327,2026-02-17T04:19:19.736281Z,2026-02-17T04:19:20.063692Z,,,,,,,
troubleshooting,978d23d421d35d6c6076d8b64866d424,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:18:34.074000+00:00,143.552,llm_orchestration,15873,2026-02-17T04:19:20.067069Z,2026-02-17T04:19:35.940190Z,,5635.0,271.0,,,,
troubleshooting,978d23d421d35d6c6076d8b64866d424,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:18:34.074000+00:00,143.552,action_group,18463,2026-02-17T04:19:35.945320Z,2026-02-17T04:19:54.408028Z,,,,,,,
troubleshooting,978d23d421d35d6c6076d8b64866d424,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:18:34.074000+00:00,143.552,action_group,37303,2026-02-17T04:19:35.945306Z,2026-02-17T04:20:13.248649Z,,,,,,,
troubleshooting,978d23d421d35d6c6076d8b64866d424,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:18:34.074000+00:00,143.552,llm_orchestration,42648,2026-02-17T04:20:13.252650Z,2026-02-17T04:20:55.900255Z,,6837.0,1063.0,,,,
troubleshooting,978d23d421d35d6c6076d8b64866d424,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:18:34.074000+00:00,143.552,guardrail_post,506,2026-02-17T04:20:56.067671Z,2026-02-17T04:20:56.573542Z,,,,,,,NONE
troubleshooting,978d23d421d35d6c6076d8b64866d424,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:18:34.074000+00:00,143.552,routing_collaborator_roundtrip,129347,2026-02-17T04:18:47.328934Z,2026-02-17T04:20:56.675565Z,,,,Defects-Management-Agent,,,
troubleshooting,978d23d421d35d6c6076d8b64866d424,b8cbca00-0bb7-11f1-a0cf-2de6f6a7e71d,2026-02-17 04:18:34.074000+00:00,143.552,guardrail_post,633,2026-02-17T04:20:56.861385Z,2026-02-17T04:20:57.494503Z,,,,,,,NONE
